Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Attrition
41,3,230,2,6,3,4,3,3,1,7,2,3,2583,25870,2,1,2,0,4,3,1,0,0,1
34,2,307,2,19,3,2,3,3,1,7,1,1,2314,16764,1,1,1,0,9,2,8,2,6,1
35,3,826,2,16,3,4,1,2,2,7,2,2,4681,7763,1,1,2,0,13,3,11,6,8,1
22,1,605,2,11,3,4,1,2,1,5,2,2,2065,6171,1,1,2,0,1,3,1,1,0,1
25,3,618,2,5,1,2,2,2,1,4,2,1,4062,10035,0,2,1,1,4,3,3,2,2,1
39,3,364,3,20,4,2,3,2,3,8,2,2,9397,16771,2,1,3,0,10,2,6,3,1,1
49,3,405,3,25,3,3,3,2,3,8,1,1,10754,16506,4,1,1,1,21,3,3,2,0,1
30,3,717,2,14,3,2,1,1,1,7,3,2,4246,24773,3,2,3,0,4,2,2,2,2,1
31,1,744,2,19,3,4,4,1,1,7,2,2,2364,14588,1,2,2,0,3,2,3,1,0,1
33,2,1267,2,26,1,4,2,2,2,1,1,2,7639,11826,4,1,1,0,13,2,5,3,4,1
34,2,342,1,10,1,2,3,2,1,5,2,1,1982,11317,1,1,3,2,3,2,3,1,1,1
30,2,815,2,11,3,3,2,3,1,8,3,2,1230,16113,1,1,2,0,2,2,2,0,1,1
34,3,541,3,12,4,3,1,2,2,8,1,3,8401,18150,0,2,1,0,6,3,5,2,2,1
31,3,387,3,4,3,3,2,2,2,8,2,2,9700,26034,6,1,3,0,7,2,2,2,2,1
26,3,902,1,17,2,3,3,2,1,3,1,2,2174,6858,0,2,3,0,5,3,4,0,3,1
36,3,1205,2,8,4,3,2,2,2,6,1,1,5553,8202,4,1,1,2,11,3,3,2,2,1
32,2,886,2,7,2,2,2,2,2,2,3,2,5442,22864,1,1,2,0,9,3,9,5,3,1
35,3,742,3,9,3,3,3,2,3,8,1,2,10272,21530,9,1,3,0,14,2,12,11,0,1
29,3,520,3,18,1,2,3,1,2,8,1,2,7213,11362,2,1,1,0,10,1,8,6,7,1
28,2,865,2,1,2,2,1,2,1,2,1,1,2400,6827,1,1,3,1,1,3,1,0,0,1
28,2,939,2,1,3,4,1,2,1,2,1,1,2575,7195,1,1,1,1,1,2,1,0,0,1
35,2,1186,2,4,3,5,3,3,3,7,1,2,9655,10330,0,2,1,0,9,2,8,7,7,1
46,2,1217,3,12,3,3,2,3,2,8,4,2,7218,5635,2,1,1,1,9,3,8,6,6,1
38,2,575,3,25,1,2,2,3,2,8,2,2,6830,10719,2,1,2,0,9,2,7,5,6,1
34,2,987,1,22,3,1,2,2,3,4,1,1,9950,11533,8,2,3,2,11,2,3,2,2,1
46,3,614,2,1,4,4,2,2,3,6,3,2,10345,14740,2,1,2,0,27,2,25,4,8,1
25,2,1123,2,3,3,4,3,3,1,7,1,3,2351,8360,3,2,3,0,4,3,3,1,2,1
30,2,716,2,6,1,3,2,3,1,7,1,3,2802,17127,1,1,2,0,6,3,3,2,2,1
37,3,869,2,4,2,3,2,2,1,4,2,2,2879,17377,2,1,3,0,8,2,5,4,1,1
50,2,975,2,20,2,2,1,2,1,3,3,3,2527,10274,0,1,3,0,4,3,3,2,0,1
41,3,928,2,5,2,2,1,2,1,2,1,2,2366,14715,3,1,3,0,9,3,3,2,1,1
22,2,365,2,8,2,2,2,2,1,6,3,1,2396,25174,1,1,2,0,2,2,2,2,2,1
28,2,1216,3,11,3,5,3,2,2,8,1,3,5318,3581,6,1,2,0,6,2,4,2,2,1
34,1,1060,2,20,2,5,1,2,3,1,2,2,8417,13059,1,1,2,0,10,2,10,7,7,1
25,2,521,1,13,3,2,3,2,1,6,3,1,2154,9825,3,1,2,0,3,2,2,1,1,1
34,3,621,2,13,3,4,2,2,1,2,2,1,3749,10073,0,2,3,1,4,1,3,2,2,1
40,2,910,2,14,3,6,2,2,1,7,3,2,2507,15610,8,1,4,1,5,3,1,0,0,1
44,3,893,3,7,3,2,2,2,3,8,1,2,9310,21532,9,1,3,0,12,2,10,9,3,1
35,2,513,2,13,3,3,1,3,3,3,3,1,9976,22680,5,1,1,1,15,3,1,0,0,1
30,3,400,2,5,4,5,2,1,1,3,2,2,2343,4936,1,2,3,0,8,2,8,7,7,1
19,3,486,1,2,2,5,1,2,1,3,4,3,2569,18426,1,1,3,0,1,3,1,0,0,1
35,3,696,2,17,3,4,1,2,2,3,2,1,4768,7846,5,1,2,0,10,2,4,2,2,1
30,2,392,2,22,3,2,1,3,3,3,3,2,9074,23462,2,1,2,1,11,2,4,1,3,1
37,3,560,2,8,3,2,3,2,1,3,1,3,1834,21935,2,1,2,0,11,1,4,3,0,1
34,2,950,1,22,3,1,1,3,3,3,1,1,10055,11628,8,1,3,3,11,3,3,2,2,1
29,2,854,2,17,1,3,2,2,1,7,3,2,2356,14915,1,1,3,0,3,2,3,2,0,1
32,2,589,2,17,3,2,1,2,3,2,2,2,9956,22528,4,1,1,0,12,3,4,3,0,1
25,2,139,2,19,2,2,3,2,1,2,3,3,1996,13099,3,1,2,0,4,3,2,1,2,1
36,2,397,2,8,3,3,4,3,1,5,1,3,4194,4870,1,1,1,0,9,1,9,2,7,1
21,3,180,2,11,2,2,3,3,1,8,2,3,2690,25490,1,1,3,0,1,3,1,0,0,1
19,3,885,2,16,1,3,4,3,1,8,3,3,1389,26896,1,2,4,0,0,2,0,0,0,1
28,2,106,2,23,2,2,3,1,1,2,3,2,2033,12934,4,1,2,0,5,2,3,2,2,1
26,3,722,2,18,3,2,2,2,1,4,2,3,2700,18140,1,2,2,0,1,1,1,0,0,1
25,2,520,2,19,1,2,2,1,1,8,3,3,1379,7940,2,1,3,0,3,2,2,1,1,1
35,2,745,2,4,3,6,3,3,1,8,4,2,2154,3366,5,1,3,0,13,3,1,0,0,1
31,3,1358,2,6,4,5,3,3,1,3,3,3,3327,11099,1,2,3,0,2,2,2,2,2,1
22,2,1257,2,7,1,3,2,2,1,2,1,2,2336,16008,1,1,2,0,1,3,1,0,0,1
25,3,231,3,6,3,3,2,2,2,8,3,2,5881,26782,1,1,4,0,6,2,6,4,3,1
33,2,860,2,12,3,2,4,3,2,5,3,2,4739,23081,0,1,2,1,7,2,6,2,1,1
31,2,992,2,9,2,2,3,2,2,2,2,2,4893,22723,1,1,1,0,9,3,9,3,1,1
38,3,1286,2,6,3,2,1,3,1,2,1,2,2176,3312,2,2,1,0,9,1,3,1,2,1
41,3,846,2,4,3,2,1,2,1,3,1,2,2431,14662,3,1,3,0,8,3,2,2,2,1
35,3,730,2,1,2,2,1,1,1,7,2,2,2383,3849,4,2,3,0,7,3,5,5,5,1
19,3,483,2,17,1,2,4,3,1,8,2,3,1931,26585,1,2,3,0,0,2,0,0,0,1
37,3,897,2,2,3,4,2,3,2,4,2,1,4854,7657,4,1,1,1,7,2,4,1,3,1
31,3,313,2,18,4,3,3,2,2,5,3,2,6177,20993,1,2,3,1,10,2,9,3,7,1
29,2,451,2,15,3,2,2,2,1,8,1,2,2157,14556,1,1,2,0,1,3,1,0,0,1
32,2,377,2,12,1,5,2,3,2,2,3,2,7417,23023,0,2,1,0,10,3,7,6,6,1
43,3,1107,2,10,3,2,2,2,1,6,3,3,2909,10814,1,1,3,0,5,2,5,3,1,1
29,2,448,2,19,2,2,3,1,1,7,3,3,2544,14712,1,1,2,0,1,2,1,0,0,1
21,2,160,2,11,2,2,2,3,1,8,2,3,2711,25416,1,1,3,0,1,2,1,0,0,1
27,2,997,1,3,2,4,1,2,1,2,2,1,2540,7126,0,1,1,1,1,3,1,0,0,1
29,3,990,2,2,3,3,1,3,1,7,3,2,4842,26163,8,1,2,2,4,3,2,2,2,1
34,3,394,2,8,3,2,2,2,1,4,1,3,1567,22087,1,1,2,0,6,2,2,1,0,1
24,2,549,2,1,1,4,2,1,1,6,1,2,2471,21188,2,1,1,0,5,4,3,2,2,1
27,1,719,2,2,1,4,2,1,1,8,1,2,2240,20719,2,1,1,0,2,2,0,0,0,1
52,3,1142,2,19,2,2,1,3,1,3,3,3,2691,10429,1,1,3,0,5,3,4,2,0,1
40,2,958,2,18,2,4,3,3,1,6,3,1,2838,20380,5,2,3,0,6,3,2,2,2,1
37,3,932,2,2,3,3,2,2,2,5,1,1,4922,7705,4,1,1,2,7,3,4,2,3,1
44,3,396,2,11,4,3,3,3,1,5,1,2,4494,4811,3,1,1,1,8,1,8,3,6,1
22,2,1247,2,3,3,2,3,2,1,5,4,2,3034,4305,0,2,2,1,2,3,1,1,1,1
33,3,863,2,3,3,5,3,3,1,8,4,2,2166,3212,2,1,2,1,13,3,1,0,0,1
47,3,510,2,18,2,2,2,2,1,7,2,2,5693,5334,5,2,1,2,7,3,5,4,1,1
38,1,878,1,25,3,1,1,3,3,3,1,1,10594,11103,6,2,3,2,10,2,5,3,4,1
30,1,475,2,5,3,3,1,2,1,2,1,3,3383,17079,2,2,2,0,7,2,0,0,0,1
40,2,1011,2,16,3,2,2,4,2,6,2,3,6819,9772,2,1,2,0,8,3,7,5,4,1
30,3,1379,2,11,4,4,2,3,1,6,1,1,4061,11440,1,1,3,0,7,1,2,1,2,1
31,3,776,2,10,2,3,1,1,1,4,1,2,4595,14766,4,1,1,0,10,1,1,0,0,1
43,3,1107,2,10,3,2,2,2,1,6,3,3,2909,10815,1,1,3,0,5,2,5,3,1,1
19,3,1225,2,11,1,3,4,3,1,7,3,3,1118,26969,1,2,4,0,0,2,0,0,0,1
31,2,388,3,10,3,4,1,3,2,8,1,3,7145,17990,2,1,1,0,6,2,5,2,1,1
26,2,302,2,3,1,3,2,2,1,3,1,3,2593,5138,5,1,2,0,6,2,0,0,0,1
27,3,1192,2,12,3,4,1,3,1,4,3,1,2247,19529,0,1,3,0,3,2,3,1,2,1
21,2,891,2,9,2,3,4,3,1,8,1,2,1516,26971,1,1,2,0,1,2,1,0,0,1
29,2,1112,2,5,3,4,2,2,1,7,1,3,4377,3111,3,1,2,0,7,2,6,5,4,1
30,3,600,1,17,3,4,3,1,1,2,2,2,2237,23380,2,2,2,0,3,1,1,0,0,1
21,2,976,2,6,1,5,1,2,1,8,2,3,2344,9057,1,1,2,0,2,2,2,1,1,1
28,3,581,2,11,2,2,2,2,1,2,1,2,2360,6987,1,2,3,1,1,3,1,0,0,1
34,3,980,1,7,3,1,3,3,1,3,1,1,2186,23470,3,2,4,0,5,2,2,1,1,1
21,2,454,2,6,1,2,2,2,1,8,2,2,2701,4522,0,1,2,0,1,3,0,0,0,1
26,3,331,2,5,3,2,1,2,1,7,2,3,1600,22170,1,1,3,0,1,3,1,0,0,1
40,3,1312,2,19,2,2,2,3,1,8,1,2,3131,21717,0,1,3,0,3,2,3,2,1,1
34,3,1142,1,8,3,5,1,3,1,3,2,2,2648,3115,1,1,3,0,3,2,2,2,2,1
31,3,407,3,2,3,3,2,2,2,8,2,2,9859,26151,6,1,3,0,7,2,2,2,2,1
48,3,1119,2,14,3,2,2,3,1,5,3,3,2814,10630,1,1,3,0,5,3,5,3,1,1
20,2,1121,2,9,1,3,4,3,1,7,2,2,1268,26984,1,1,3,0,1,2,1,0,0,1
25,3,1078,2,13,1,4,3,2,1,4,2,2,2393,15435,1,2,3,0,2,2,2,1,0,1
27,3,620,1,22,2,4,3,3,1,2,2,2,2279,7109,0,2,3,1,3,3,2,1,1,1
30,2,164,2,12,3,5,1,2,2,7,2,2,5697,17506,4,1,1,0,7,1,5,2,0,1
49,3,545,2,6,2,6,4,3,1,4,3,2,2236,3532,5,1,3,1,16,2,6,5,4,1
29,3,970,2,5,3,3,1,2,1,7,3,2,4736,25829,7,2,2,2,4,3,2,2,2,1
41,1,681,2,15,2,3,2,2,1,4,2,3,2432,10296,0,1,2,0,4,3,3,2,1,1
34,2,370,2,7,3,2,3,3,2,2,1,2,5246,6502,4,1,2,1,10,2,6,1,6,1
53,3,1005,2,23,4,2,1,3,3,6,1,2,10426,5463,5,1,2,0,18,2,8,3,2,1
38,2,358,2,12,4,3,3,3,2,5,1,2,4225,5103,1,1,2,0,9,1,8,2,6,1
30,2,108,2,4,3,3,1,3,1,2,1,2,2408,25760,0,1,1,0,3,3,2,1,1,1
26,3,838,2,6,1,3,2,3,1,4,2,2,1451,26840,1,2,4,0,1,3,1,0,0,1
18,2,665,2,4,2,3,2,2,1,7,3,3,1545,18241,1,1,2,0,0,3,0,0,0,1
38,3,898,3,9,3,2,1,2,2,8,1,2,9986,5516,2,1,3,0,11,2,7,5,5,1
24,2,1228,2,3,1,4,3,2,1,3,4,2,3469,4503,0,2,2,1,5,3,5,5,4,1
32,3,827,3,19,4,3,1,2,2,8,2,3,4884,7962,0,2,2,0,14,3,13,8,8,1
33,2,952,2,15,3,2,1,2,1,7,1,3,3922,3146,1,1,1,0,11,3,11,7,7,1
21,2,983,3,13,2,2,2,2,1,9,2,3,1530,8050,1,2,4,0,0,3,0,0,0,1
19,3,784,1,6,2,5,2,2,1,5,2,3,2581,18358,1,1,2,0,1,3,1,0,0,1
36,3,1092,3,7,2,2,1,3,2,8,3,2,6886,19282,5,1,1,1,8,1,3,2,2,1
29,2,472,2,23,2,2,3,2,1,6,3,2,2436,14750,1,1,2,0,1,2,1,0,0,1
18,2,762,2,6,2,4,2,2,1,8,2,3,1976,18362,1,2,2,0,0,3,0,0,0,1
27,2,392,1,10,3,2,2,2,1,5,3,1,2764,23089,2,2,2,1,6,2,5,5,0,1
27,3,640,1,12,2,4,2,2,1,5,1,2,2234,7162,2,1,3,0,8,2,6,3,5,1
32,3,485,2,4,3,3,4,3,1,8,2,3,2810,9027,1,2,2,0,2,3,1,0,0,1
28,3,260,2,8,3,5,1,2,1,5,1,2,2377,7483,4,1,3,1,7,1,6,4,4,1
28,3,1471,3,12,2,2,3,3,2,8,2,3,9842,23337,3,2,3,0,6,2,2,0,2,1
20,2,1109,2,8,2,2,2,2,1,3,1,3,1459,17587,1,1,1,0,0,2,0,0,0,1
28,2,1172,2,11,2,2,2,1,1,7,2,2,3536,4516,0,2,2,0,6,3,6,1,4,1
39,2,724,2,14,3,2,1,3,3,3,2,2,9295,22380,5,1,1,0,11,2,3,2,2,1
32,3,525,2,16,2,2,1,3,1,4,2,3,2871,17590,1,1,3,0,4,1,2,0,1,1
28,3,1074,2,5,2,5,4,3,1,7,1,3,2662,8607,4,1,2,0,6,2,4,1,3,1
43,1,741,1,27,3,1,1,3,3,3,1,1,11401,10566,2,2,3,1,10,2,8,5,7,1
39,3,672,3,7,1,2,2,2,3,8,3,2,10352,5590,2,2,1,0,15,2,12,5,5,1
30,3,844,3,6,3,3,3,2,2,8,2,3,9885,25037,5,2,3,0,6,2,2,1,2,1
30,2,1103,2,4,3,3,2,2,1,7,1,3,4135,3124,2,1,1,0,8,2,7,6,5,1
34,2,393,2,6,3,3,3,2,1,5,3,2,3510,21521,2,2,1,1,3,1,1,0,0,1
30,2,1025,2,2,3,4,4,3,1,7,1,3,2524,8467,3,2,2,0,6,3,4,2,3,1
31,2,491,2,16,3,2,2,1,2,5,1,3,6392,22928,3,1,3,0,9,2,7,4,3,1
46,2,764,3,16,3,2,2,3,3,8,1,3,12390,3849,2,2,2,0,19,2,13,6,9,1
24,3,780,1,1,3,3,1,2,1,6,3,1,2295,3029,2,2,1,1,5,2,2,0,0,1
24,3,1003,1,10,2,6,2,2,1,2,4,1,2453,18629,3,1,1,0,3,2,2,0,1,1
29,2,334,2,24,3,3,3,2,2,7,1,3,6779,22963,4,1,2,0,9,2,6,3,1,1
37,2,774,3,4,3,4,2,3,2,8,1,3,9490,10019,0,1,1,0,8,3,8,7,7,1
27,2,376,2,10,2,4,1,1,1,7,2,3,1855,7760,3,1,3,0,6,1,5,4,4,1
33,3,335,1,12,3,2,4,2,1,5,2,2,3206,21658,0,1,1,0,2,2,1,0,0,1
35,1,322,3,19,1,4,2,1,2,8,2,3,5033,21713,6,1,3,0,8,2,4,3,2,1
32,3,129,3,14,3,3,1,2,2,8,1,3,5364,26550,4,1,3,0,6,3,3,2,2,1
33,3,612,2,17,2,4,2,1,2,6,3,1,5697,21735,4,2,4,2,8,2,4,2,3,1
28,2,356,2,9,3,5,1,3,1,7,2,3,5333,17138,5,1,1,0,6,1,4,2,0,1
29,2,435,3,10,3,2,2,1,1,9,1,2,2469,14566,1,1,3,0,1,3,1,1,1,1
22,3,1311,2,7,1,3,3,3,1,2,1,1,2489,16048,0,1,2,0,1,3,1,0,0,1
22,2,1364,2,4,1,5,2,2,1,2,2,3,3896,9138,5,1,2,0,4,3,2,2,2,1
31,3,545,1,16,4,2,3,3,1,3,2,2,2741,21764,2,1,3,0,4,2,2,1,1,1
37,2,1083,2,4,2,2,2,2,1,2,3,1,2682,13853,4,2,4,1,4,2,3,1,1,1
36,2,542,2,19,3,3,3,3,1,7,2,2,4332,22838,0,1,2,0,5,2,4,2,2,1
34,3,845,3,3,3,2,2,2,2,8,1,2,9225,5450,1,1,3,1,9,3,9,8,7,1
31,3,171,2,3,2,2,1,3,1,3,1,1,2167,26495,1,2,3,0,1,3,1,0,0,1
26,2,1330,1,21,3,3,1,2,1,2,2,1,2433,19394,1,1,2,0,1,2,1,0,0,1
29,2,748,2,8,1,5,3,2,1,8,1,2,2516,20713,2,1,2,0,3,3,0,0,0,1
45,3,803,2,1,2,2,1,2,2,3,3,2,5333,18792,7,2,3,0,19,2,1,0,0,1
40,2,580,3,6,3,5,2,3,2,8,2,3,5193,17356,3,1,2,0,5,2,2,1,0,1
26,3,994,2,19,2,2,3,2,1,3,2,2,2244,3246,1,1,1,0,2,1,1,0,0,1
29,2,334,2,24,3,3,3,2,2,6,1,3,6820,22961,4,1,2,0,9,2,6,3,1,1
47,2,238,2,8,3,2,1,3,4,4,3,2,13009,11196,6,1,3,1,22,2,18,7,6,1
40,3,333,1,10,2,3,2,2,1,3,1,1,2336,3366,5,1,4,2,8,2,5,4,3,1
32,3,1235,1,2,4,1,3,3,1,2,1,2,1427,24790,1,1,1,0,1,3,1,0,0,1
26,2,1444,2,2,2,5,1,3,1,7,2,2,2779,15810,2,1,3,0,3,3,2,1,1,1
33,2,852,2,11,2,3,2,3,2,6,3,1,9978,22852,4,1,2,1,13,3,1,0,0,1
24,2,197,2,8,2,2,1,2,1,2,2,3,2547,25466,0,1,2,0,2,1,2,2,2,1
44,3,1238,2,24,2,2,1,2,1,2,3,3,2471,10378,1,1,3,0,3,2,2,1,0,1
27,3,949,2,1,3,3,1,3,1,7,3,2,4712,25646,9,1,1,1,4,3,2,2,1,1
29,2,997,2,17,3,5,2,2,2,7,1,3,4944,3094,3,1,2,0,9,2,8,4,4,1
41,3,707,3,19,2,3,3,2,2,8,3,2,6657,6055,1,1,1,2,8,3,6,4,1,1
32,2,987,2,9,3,4,1,3,1,3,1,3,4312,10279,5,1,1,0,10,4,6,5,4,1
38,2,553,2,11,2,4,2,2,1,7,3,2,2434,15466,6,2,2,0,6,3,2,0,1,1
30,2,980,2,1,2,5,2,2,1,7,2,2,2064,19829,0,1,3,0,6,1,5,1,4,1
34,3,359,1,20,4,2,3,3,1,5,1,2,3374,21786,0,1,2,0,3,3,2,0,1,1
36,3,1160,2,16,3,3,1,2,1,4,1,3,2245,3152,3,2,2,0,7,2,2,2,2,1
18,2,1291,2,5,3,2,2,3,1,8,1,3,1907,8066,1,1,3,0,0,3,0,0,0,1
22,2,620,2,3,1,2,2,3,2,5,3,2,4176,10027,0,2,1,0,4,4,3,2,2,1
26,3,1288,2,18,3,4,1,3,1,2,3,1,2337,19420,0,1,3,0,1,2,1,1,0,1
28,2,1205,2,6,3,2,1,3,1,2,2,2,2764,14283,1,1,3,0,6,3,5,2,2,1
31,3,1038,3,16,4,3,1,2,3,8,2,2,8209,18910,2,1,1,2,9,3,1,0,0,1
26,3,1060,2,18,2,4,3,2,1,6,2,1,2396,18791,2,1,2,2,2,2,2,0,1,1
27,2,989,1,5,2,4,1,2,1,2,2,1,2495,7099,0,1,1,1,2,3,1,0,0,1
25,3,218,3,8,3,3,2,2,2,8,3,2,6085,26520,1,1,4,0,6,2,6,4,4,1
33,3,647,3,8,3,2,1,3,2,8,1,3,8026,18481,0,2,1,0,6,2,5,2,3,1
22,3,512,2,19,3,4,3,2,1,8,2,2,2156,9986,1,2,2,0,2,4,1,0,0,1
38,2,1029,2,3,2,2,1,2,1,8,3,2,2753,3981,0,2,2,0,2,3,1,1,1,1
31,2,797,2,2,3,3,2,2,1,5,2,3,4152,16625,4,1,3,0,6,2,1,1,0,1
41,3,783,2,2,2,2,1,1,1,8,2,2,2497,3834,3,2,3,0,5,3,4,3,3,1
30,1,889,2,5,2,2,2,2,1,4,2,1,2500,20048,3,1,1,0,3,1,1,0,0,1
37,2,315,2,17,2,2,3,2,1,2,3,2,2138,13084,6,2,2,0,5,2,3,1,2,1
34,3,749,3,10,2,3,4,2,2,8,1,2,10298,21561,8,1,3,0,14,3,12,11,0,1
27,3,816,2,2,3,3,1,2,1,7,3,2,5096,26393,6,2,2,2,4,3,3,2,2,1
48,3,1172,3,10,3,2,2,2,2,8,3,2,7709,5845,1,1,1,1,9,3,9,8,7,1
54,3,274,2,2,2,2,2,1,5,4,3,2,19593,25810,3,1,4,0,35,3,31,14,8,1
29,2,1157,2,3,3,2,2,2,1,7,3,2,2809,4118,0,2,2,0,1,3,0,0,0,1
21,2,444,2,12,2,2,2,1,1,5,4,3,1109,8666,1,1,3,0,1,2,1,0,0,1
31,2,652,2,11,3,2,2,2,1,7,3,3,4229,3804,1,1,1,0,9,1,9,3,7,1
29,2,600,2,8,2,4,3,2,1,2,2,2,2587,5822,3,1,3,0,4,2,1,1,1,1
27,3,1342,2,2,1,3,2,3,1,8,1,1,3078,16464,0,1,1,1,5,3,4,3,2,1
33,2,1102,1,8,3,5,1,3,1,4,2,2,2822,3084,1,1,3,0,3,3,3,2,2,1
27,3,320,2,7,3,4,2,1,1,3,1,2,2199,4731,1,1,3,0,6,2,6,5,5,1
44,3,269,2,21,1,3,4,2,2,1,1,2,8830,10861,3,1,3,1,12,3,9,7,7,1
23,3,927,2,2,3,3,2,3,1,5,3,2,2108,3133,1,2,1,1,4,2,1,0,0,1
37,3,1295,2,2,2,5,4,2,1,3,3,2,2089,2548,5,1,2,0,8,3,0,0,0,1
35,2,605,2,18,3,3,3,3,1,7,2,2,4480,23074,0,1,2,0,5,2,4,2,2,1
21,2,1239,3,3,3,2,2,3,1,9,2,3,1992,8128,1,2,3,0,0,3,0,0,0,1
31,2,497,1,4,3,1,2,3,1,2,3,2,3602,21145,5,1,3,0,6,1,1,1,1,1
32,3,257,3,17,2,2,1,2,3,8,1,2,8275,10342,1,1,2,0,11,1,2,1,2,1
43,2,935,1,23,3,1,3,2,1,2,2,1,3150,19906,2,1,3,0,18,1,1,0,0,1
27,2,553,1,11,3,2,3,2,1,5,3,1,2164,9786,4,1,2,0,4,2,3,1,1,1
27,2,718,2,8,3,2,1,1,1,6,2,2,2802,14473,1,1,3,0,3,3,3,2,2,1
38,3,883,2,5,3,5,3,2,1,8,3,1,2091,3331,3,1,3,1,18,3,1,0,0,1
40,2,676,2,14,2,2,2,2,2,6,3,1,6219,15032,4,1,2,0,9,3,2,1,1,1
43,2,927,2,23,3,2,3,3,1,2,3,1,3147,19910,2,1,3,1,18,1,1,0,0,1
28,3,1074,2,5,3,5,2,3,1,5,3,2,2135,19663,0,1,3,0,5,2,4,1,3,1
32,3,709,2,12,3,3,2,2,1,2,3,2,2237,22168,4,1,3,0,6,1,4,3,3,1
28,3,977,2,9,3,2,3,2,1,6,1,3,2544,11438,5,2,3,0,2,2,0,0,0,1
31,2,655,2,25,4,3,1,3,2,7,3,2,5747,21070,1,2,3,0,10,2,10,5,7,1
49,3,1080,3,5,2,2,2,3,2,8,2,3,8605,21739,8,2,3,0,9,2,7,6,6,1
54,2,519,2,5,3,3,2,2,3,4,1,1,10449,12334,7,1,4,0,28,2,11,8,8,1
26,1,263,3,27,2,3,2,1,2,8,1,2,5066,21725,7,1,3,0,7,2,2,2,2,1
48,3,1122,2,15,3,2,2,3,1,5,3,3,2796,10600,1,1,3,0,5,3,5,3,1,1
29,3,1029,2,3,2,5,4,3,1,7,1,3,2659,8574,4,1,2,0,7,2,4,1,3,1
41,3,1143,2,10,4,2,2,3,1,7,2,2,3160,10944,1,1,3,0,6,2,5,3,2,1
26,2,1014,2,12,2,2,3,3,1,3,1,2,2588,3302,1,1,1,0,3,1,3,2,2,1
43,2,1131,2,23,2,2,2,2,2,4,1,2,4423,22954,1,1,1,0,13,2,4,2,2,1
26,2,708,2,6,2,3,2,3,2,6,3,2,4313,10158,1,2,1,0,7,4,5,4,3,1
50,2,408,3,6,1,4,2,2,2,8,3,3,5129,21565,4,1,3,0,11,2,7,6,2,1
39,3,319,2,21,1,3,4,2,2,3,1,2,8297,10968,2,1,2,1,12,2,9,7,8,1
32,2,737,2,5,3,4,1,2,1,2,2,1,3436,17251,2,2,1,1,10,3,5,4,4,1
40,2,872,2,15,2,5,3,2,1,6,2,2,2431,15642,7,2,3,0,5,3,1,0,0,1
43,2,427,1,1,1,3,3,2,1,6,2,1,2336,11095,1,1,3,2,5,2,4,2,2,1
28,2,855,2,1,2,2,1,2,1,2,1,1,2387,6805,1,1,3,1,1,3,1,0,0,1
42,2,543,3,13,3,2,2,3,3,8,1,3,13458,2754,0,2,2,0,21,2,19,8,12,1
26,2,888,2,9,3,2,3,2,1,3,3,2,2877,19951,2,2,2,0,2,3,1,0,0,1
28,3,999,2,1,3,3,1,2,1,7,3,2,4891,26215,8,2,2,2,4,3,2,2,2,1
24,3,1172,2,8,1,4,2,3,1,4,2,2,1937,16005,1,1,3,0,1,2,1,0,0,1
44,3,769,2,13,3,3,1,3,3,2,3,2,7822,14059,1,1,3,1,10,3,9,7,5,1
29,3,1019,2,2,3,3,1,3,1,7,3,2,4826,26152,8,1,2,2,4,3,2,2,2,1
44,3,893,2,1,2,2,1,2,2,5,3,3,5724,19397,8,2,2,0,14,1,3,2,2,1
53,3,787,2,2,3,4,3,3,5,3,1,2,19828,20713,4,1,4,0,23,3,6,3,4,1
31,2,218,3,11,3,5,1,3,2,8,2,3,5638,17456,4,1,1,0,6,1,4,2,0,1
27,3,1163,2,15,1,3,3,2,1,2,4,2,2459,23036,1,2,3,0,1,1,1,0,0,1
31,3,1046,2,22,3,3,1,2,1,6,1,2,2219,3052,3,2,2,0,4,3,1,1,1,1
33,3,1073,1,15,3,5,1,2,1,5,2,2,2580,3042,2,1,3,0,3,3,2,2,2,1
34,2,298,2,19,3,2,3,3,1,7,1,1,2300,16757,1,1,1,0,9,2,8,2,6,1
39,3,1176,2,6,3,3,2,3,1,4,2,2,2137,3337,3,1,2,0,13,2,2,1,1,1
32,2,552,2,9,2,2,1,1,2,1,3,3,6559,22901,0,2,3,0,9,3,8,7,6,1
29,2,439,2,14,2,2,2,1,1,8,2,3,2641,14675,1,1,2,0,1,2,1,1,1,1
31,1,1293,2,25,1,5,2,2,2,1,1,2,7922,11964,3,1,1,0,12,2,6,4,5,1
25,3,745,2,4,3,2,2,2,1,8,4,1,2794,24943,2,2,2,0,3,2,3,2,2,1
33,3,1051,1,18,3,4,1,2,1,5,2,2,2476,3023,2,1,2,0,3,3,2,2,2,1
47,3,1073,2,7,3,5,2,3,5,4,2,2,19686,18500,2,1,4,0,23,3,14,9,6,1
31,1,1097,3,14,3,3,3,2,2,8,3,2,4647,24266,5,1,3,0,5,3,3,2,2,1
34,1,689,2,4,3,3,1,2,1,2,1,2,3506,17228,2,2,1,0,10,3,3,3,3,1
